DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	7q36.1	7	151716108		PRKAG2			ENSG00000106617			rs10224210-?	rs10224210	0	10224210	intron_variant	0	NR	4E-13	12.397940008672037				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	8p21.3	8	20048393		LPL - AC100802.1	ENSG00000175445	ENSG00000253775		81134	30721	rs78299715-?	rs78299715	0	78299715	intergenic_variant	1	NR	4E-9	8.397940008672037				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	8p21.2	8	26042889		EBF2			ENSG00000221818			rs73563812-?	rs73563812	0	73563812	intron_variant	0	NR	8E-17	16.096910013008056				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	8p21.2	8	26542619		DPYSL2			ENSG00000092964			rs10107066-?	rs10107066	0	10107066	intron_variant	0	NR	4E-8	7.3979400086720375				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	8p12	8	31067041		WRN			ENSG00000165392			rs1800389-?	rs1800389	0	1800389	synonymous_variant	0	NR	4E-8	7.3979400086720375				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	8q12.1	8	58399138		AC092819.1 - UBXN2B	ENSG00000253281	ENSG00000215114		127019	12221	rs1030431-?	rs1030431	0	1030431	intergenic_variant	1	NR	3E-8	7.522878745280337				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	8q21.13	8	75804502		HNF4G - RNU2-54P	ENSG00000164749	ENSG00000222231		237659	461041	rs2977324-?	rs2977324	0	2977324	intergenic_variant	1	NR	9E-11	10.045757490560675				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	8q21.13	8	81912028		LINC02235			ENSG00000254689			rs13265769-?	rs13265769	0	13265769	intron_variant	0	NR	1E-9	9.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	6q24.1	6	139509081		AL592429.2			ENSG00000226571			rs607342-?	rs607342	0	607342	intron_variant	0	NR	1E-9	9.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	6q24.2	6	142859589		HIVEP2			ENSG00000010818			rs62430713-?	rs62430713	0	62430713	intron_variant	0	NR	2E-9	8.698970004336019				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	6q25.1	6	150654176		PLEKHG1			ENSG00000120278			rs62434109-?	rs62434109	0	62434109	intron_variant	0	NR	3E-21	20.522878745280337				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	6q25.1	6	151534458		CCDC170			ENSG00000120262			rs10872673-?	rs10872673	0	10872673	intron_variant	0	NR	7E-8	7.154901959985743				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	6q25.3	6	160591981		LPA			ENSG00000198670			rs140570886-?	rs140570886	0	140570886	intron_variant	0	NR	1E-23	23.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	6q27	6	165748847		PDE10A			ENSG00000112541			rs2934849-?	rs2934849	0	2934849	intron_variant	0	NR	2E-10	9.698970004336019				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	7p22.3	7	1156056		ZFAND2A			ENSG00000178381			rs73033340-?	rs73033340	0	73033340	intron_variant	0	NR	4E-9	8.397940008672037				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	7p22.3	7	1859811		AC069288.1, MAD1L1			ENSG00000286192, ENSG00000002822			rs11770148-?	rs11770148	0	11770148	intron_variant	0	NR	5E-11	10.301029995663981				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	7p22.3	7	2494758		GRIFIN - LFNG	ENSG00000275572	ENSG00000106003		17864	17771	rs2969037-?	rs2969037	0	2969037	intergenic_variant	1	NR	7E-11	10.154901959985743				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	7p21.3	7	7237584		C1GALT1			ENSG00000106392			rs11771259-?	rs11771259	0	11771259	intron_variant	0	NR	1E-16	16.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	9q31.3	9	109998608		PALM2-AKAP2			ENSG00000157654			rs10816914-?	rs10816914	0	10816914	intron_variant	0	NR	1E-10	10.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	9q31.3	9	110487920		SVEP1			ENSG00000165124			rs76038906-?	rs76038906	0	76038906	intron_variant	0	NR	2E-11	10.698970004336019				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	9q34.2	9	133657152		DBH-AS1, DBH			ENSG00000225756, ENSG00000123454			rs6271-?	rs6271	0	6271	missense_variant	0	NR	2E-10	9.698970004336019				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	10p12.33	10	18156159		CACNB2			ENSG00000165995			rs10740995-?	rs10740995	0	10740995	intron_variant	0	NR	2E-14	13.698970004336019				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	10p12.31	10	18439030		CACNB2			ENSG00000165995			rs12258967-?	rs12258967	0	12258967	intron_variant	0	NR	2E-20	19.69897000433602				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	10p12.1	10	27963710		ARMC4			ENSG00000169126			rs1962094-?	rs1962094	0	1962094	intron_variant	0	NR	6E-8	7.221848749616356				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	10q11.21	10	44896515		TMEM72-AS1			ENSG00000224812			rs7099692-?	rs7099692	0	7099692	intron_variant	0	NR	2E-10	9.698970004336019				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	10q21.1	10	58828793		BICC1			ENSG00000122870			rs4948550-?	rs4948550	0	4948550	missense_variant	0	NR	7E-8	7.154901959985743				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	10q21.2	10	61755923		CABCOCO1			ENSG00000183346			rs72831343-?	rs72831343	0	72831343	intron_variant	0	NR	1E-47	47.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	10q21.2	10	62182180		ARID5B - RTKN2	ENSG00000150347	ENSG00000182010		85236	855	rs10821967-?	rs10821967	0	10821967	intergenic_variant	1	NR	6E-9	8.221848749616356				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	20q13.32	20	59131469		ZNF831			ENSG00000124203			rs7267618-?	rs7267618	0	7267618	intron_variant	0	NR	2E-37	36.69897000433602				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	20q13.33	20	63852557		C20orf181 - AL118506.1	ENSG00000279610	ENSG00000268858		8642	8655	rs2478981-?	rs2478981	0	2478981	intergenic_variant	1	NR	9E-14	13.045757490560675				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	20q13.33	20	64080106		OPRL1			ENSG00000125510			rs8126001-?	rs8126001	0	8126001	5_prime_UTR_variant	0	NR	2E-18	17.69897000433602				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	21q21.1	21	15204463		AF127577.5 - AF246928.1	ENSG00000236471	ENSG00000280082		136626	142189	rs2823139-?	rs2823139	0	2823139	intergenic_variant	1	NR	8E-9	8.096910013008056				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	21q22.3	21	43339560		LINC00322 - LINC01679	ENSG00000237864	ENSG00000237989		7521	18587	rs12627514-?	rs12627514	0	12627514	intergenic_variant	1	NR	1E-11	11.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	21q22.3	21	43569666		HSF2BP			ENSG00000160207			rs4818833-?	rs4818833	0	4818833	intron_variant	0	NR	9E-9	8.045757490560675				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	22q11.21	22	20057896		TANGO2			ENSG00000183597			rs174877-?	rs174877	0	174877	intron_variant	0	NR	2E-8	7.698970004336019				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	22q12.1	22	29061594		C22orf31			ENSG00000100249			rs134557-?	rs134557	0	134557	intron_variant	0	NR	3E-8	7.522878745280337				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	19q13.33	19	48702915		FUT2			ENSG00000176920			rs516246-?	rs516246	0	516246	intron_variant	0	NR	4E-19	18.397940008672037				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	19q13.33	19	49642643		SCAF1			ENSG00000126461			rs189349094-?	rs189349094	0	189349094	intron_variant	0	NR	3E-11	10.522878745280337				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	20p13	20	4445885		AL139350.1 - AL121781.1	ENSG00000236387	ENSG00000238282		14212	29753	rs36037977-?	rs36037977	0	36037977	regulatory_region_variant	1	NR	5E-8	7.301029995663981				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	20p12.3	20	8641833		PLCB1			ENSG00000182621			rs6039216-?	rs6039216	0	6039216	intron_variant	0	NR	2E-25	24.69897000433602				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	20p12.2	20	10985350		AL050403.2			ENSG00000270792			rs1887320-?	rs1887320	0	1887320	intron_variant	0	NR	1E-25	25.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	20q11.21	20	32629151		NOL4L-DT - C20orf203	ENSG00000204393	ENSG00000198547		20258	2501	rs4911250-?	rs4911250	0	4911250	intergenic_variant	1	NR	7E-8	7.154901959985743				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	20q12	20	40551182		AL009050.1 - MAFB	ENSG00000223410	ENSG00000204103		424825	134666	rs1883711-?	rs1883711	0	1883711	regulatory_region_variant	1	NR	8E-10	9.096910013008056				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	20q13.12	20	44166512		JPH2			ENSG00000149596			rs6031431-?	rs6031431	0	6031431	intron_variant	0	NR	1E-10	10.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	20q13.13	20	48791877		PREX1			ENSG00000124126			rs2208589-?	rs2208589	0	2208589	intron_variant	0	NR	5E-10	9.301029995663981				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	20q13.2	20	51492442		NFATC2			ENSG00000101096			rs6021247-?	rs6021247	0	6021247	intron_variant	0	NR	4E-8	7.3979400086720375				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p36.32	1	3410468		PRDM16			ENSG00000142611			rs2493296-?	rs2493296	0	2493296	intron_variant	0	NR	3E-8	7.522878745280337				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p36.31	1	6616425		PHF13			ENSG00000116273			rs12731208-?	rs12731208	0	12731208	intron_variant	0	NR	2E-8	7.698970004336019				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p36.23	1	8587858		RERE			ENSG00000142599			rs6670508-?	rs6670508	0	6670508	intron_variant	0	NR	7E-8	7.154901959985743				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p36.22	1	10736809		CASZ1			ENSG00000130940			rs880315-?	rs880315	0	880315	intron_variant	0	NR	2E-24	23.69897000433602				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
